시도,시군구,구분,총합계,단독주거시설,공동주거시설,공업시설,상업업무시설,혼합지역,문화체육휴양시설,공항,항만,철도,도로,기타교통통신시설,환경기초시설,교육행정시설,기타공공시설,경지정리가 된 논,경지정리가 안 된 논,경지정리가 된 밭,경지정리가 안 된 밭,시설재배지,과수원,목장양식장,기타재배지,활엽수림,침엽수림,혼효림,자연초지,골프장,묘지,기타초지,내륙습지,갯벌,염전,해변,강기슭,암벽바위,채광지역,운동장,기타나지,하천,호소,해양수
울산광역시,중구,  비율(%)  ,1.0,0.03268868515180599,0.02432777458581514,0.0003413036573244096,0.03950038528170347,0.0,0.00785194703669012,0.0,0.0,0.0,0.2253639018784632,0.0,6.613663821236423e-05,0.006074704489993566,0.0046588394875615126,0.0,0.00951228173132261,0.0,0.07752271746754263,0.0036540640621934633,0.009207229478173078,4.562480504854264e-06,0.00010398086902317442,0.056109823194921464,0.2212456194148497,0.04753937293279295,0.0013264585511950776,0.0,0.0027934134950083223,0.13270635252424667,0.015849614731908004,0.0,0.0,0.0,0.0006556409110913316,7.028009609574998e-05,0.0,0.0031227650051453984,0.05108329216803284,0.02480865224531613,0.0018102004330666915,0.0
울산광역시,남구,  면적(㎡)  ,74563525.11999999,834472.3399999999,1320822.3,5747543.7,2734231.8000000007,0.0,531590.9299999999,0.0,1484711.73,329974.61000000004,24236125.630000003,0.0,31342.19,409187.26,914428.2100000002,0.0,86417.64000000001,0.0,1186927.55,18331.260000000002,202703.28,413.16,1656.29,6077006.65,5064225.07,1311322.23,99447.39,14046.29,248071.72,13051569.659999998,227087.32,0.0,0.0,0.0,7394.42,233.06,0.0,212275.05000000002,5907284.37,929534.3,441513.2,901634.51
울산광역시,남구,  비율(%)  ,1.0,0.011191428230586317,0.01771405386044066,0.07708251039298504,0.03666983012940471,0.0,0.007129369609932949,0.0,0.0199120377907369,0.004425415905014552,0.32503996546562425,0.0,0.0004203421170010263,0.005487767099818149,0.012263747033530814,0.0,0.0011589800758604481,0.0,0.01591834007431649,0.00024584755040079313,0.002718531341882995,5.541047037879103e-06,2.2213139699798573e-05,0.08150106422972725,0.06791826247283521,0.01758664478227931,0.0013337270446904539,0.00018838017619733483,0.003326984870964213,0.17503960064918134,0.003045555043629354,0.0,0.0,0.0,9.916939935577984e-05,3.1256569431893303e-06,0.0,0.0028469020162119724,0.07922485371356865,0.012466340593527992,0.00592130266493495,0.012092165821679437
울산광역시,동구,  면적(㎡)  ,36702661.27,497835.8400000001,733675.4199999999,1263211.94,825411.35,0.0,242971.58999999997,0.0,3909484.7800000003,0.0,5624585.21,3318.69,3120.78,188723.12,354977.22,0.0,34831.23,0.0,1286358.6800000002,19042.59,55998.35,171.41,0.0,5698767.9,9060994.930000002,2132331.52,582.3,0.0,32109.06,3275570.8000000003,31136.62,0.0,0.0,134314.04,495.13,256165.24,0.0,71823.38999999998,578787.9299999999,377.59,157241.19,228245.43
울산광역시,동구,  비율(%)  ,1.0,0.01356402568025553,0.019989706321369427,0.034417448116562686,0.022489141698143676,0.0,0.006619999247809312,0.0,0.10651774679880045,0.0,0.15324733998505496,9.042096363493479e-05,8.502871159783885e-05,0.005141946482073178,0.009671702479246404,0.0,0.0009490110197668508,0.0,0.03504810374749155,0.0005188340393061638,0.0015257299624147934,4.6702335489799205e-06,0.0,0.15526852012385423,0.24687569283719138,0.05809746340500174,1.586533455207402e-05,0.0,0.0008748428285293112,0.0892461387446415,0.0008483477470733282,0.0,0.0,0.003659517739379447,1.3490302415882551e-05,0.0069794731808558025,0.0,0.001956898696572364,0.015769644760694486,1.0287809846329433e-05,0.004284190425409988,0.006218770576905361
울산광역시,북구,  면적(㎡)  ,158134647.81,836671.5700000001,802457.2600000001,4102863.09,1811677.21,0.0,337698.99,7265.47,44556.329999999994,141291.25,16853214.15,2636.3599999999997,7466.39,254499.21000000002,303482.37,1233107.73,3148303.39,577312.14,8541023.24,1454309.9500000002,805533.2400000001,69297.27,3260.7299999999996,47100719.980000004,34409254.18,9717644.8,120627.45999999999,428073.95,622966.87,15236684.18,1855924.5999999996,0.0,0.0,240939.77,319593.61,57790.49,0.0,142261.98,4994429.640000001,656118.51,424575.16000000003,469115.29000000004
울산광역시,북구,  비율(%)  ,1.0,0.005290880787904668,0.005074518905965242,0.025945377226435674,0.011456548170118569,0.0,0.0021355154906073964,4.5944833093943575e-05,0.0002817619706816862,0.0008934869869237166,0.10657508890935316,1.6671615212167837e-05,4.721539588826179e-05,0.0016093829753602309,0.0019191390008635957,0.007797833979316085,0.01990900434282252,0.003650763118615504,0.054011080799080194,0.00919665595200468,0.005093970557090401,0.0004382168674588077,2.0619959288857378e-05,0.2978519927940895,0.21759465529238717,0.061451711782201116,0.000762814864867153,0.002707021869832942,0.003939471068658524,0.0963525981877608,0.011736356489249006,0.0,0.0,0.0015236368078518187,0.00202102204941193,0.0003654511569750085,0.0,0.000899625616335067,0.03158339876281159,0.004149112917925055,0.002684896484609308,0.0029665560109486296
울산광역시,울주군,  면적(㎡)  ,757927074.4799999,3318916.98,978301.7099999998,7664457.2,4081274.79,0.0,656461.31,0.0,1406261.75,723885.16,51116255.65,10550.25,157245.28999999998,363515.93,1159166.76,12846839.96,22185422.880000003,2185854.21,34617624.15,1672564.6099999999,9912118.83,1092726.39,188911.85,234978972.32,187230146.45999995,60292272.239999995,702331.5399999999,1899044.95,3004515.06,62919456.70999999,8454937.66,0.0,0.0,128858.37,845874.2700000001,1069142.84,893059.32,250888.13,25135974.259999998,3932762.7699999996,9790311.29,60170.630000000005
울산광역시,울주군,  비율(%)  ,1.0,0.004378939731473571,0.001290759682481583,0.010112393999460232,0.005384785591410742,0.0,0.0008661272727991493,0.0,0.001855405087573644,0.0009550855014602092,0.06744218193428429,1.3919874820725116e-05,0.00020746757213797005,0.0004796186100745929,0.0015293908860496684,0.016949968397439803,0.029271184032079896,0.002883990140475817,0.04567408305574851,0.002206761925146316,0.013077932117414497,0.001441730249245549,0.0002492480561267837,0.3100284713819134,0.2470292364056993,0.07954890947966918,0.0009266479106606093,0.0025055774017611132,0.003964121564150936,0.08301518553505678,0.011155344550530511,0.0,0.0,0.000170014206298683,0.0011160364875213611,0.0014106143928603154,0.0011782918833091057,0.0003310188254880983,0.03316410655635351,0.005188840592214227,0.012917220692659588,7.938841614977534e-05
세종특별자치시,세종시,  면적(㎡)  ,465215485.70000005,2537861.88,1574955.27,2301085.4999999995,4186170.9,0.0,974515.53,282.94,0.0,1179264.38,41236043.43000001,2235.78,42396.54,728206.86,1107483.2,20548950.89,13688769.290000001,5126358.09,33253991.85,3064759.0399999996,7424719.34,1487228.26,705709.3899999999,112002193.05,55958994.88999999,24959280.7,828574.0700000002,1212944.79,9180450.090000002,73544459.17000002,8509246.549999999,0.0,0.0,0.0,1558430.2,156341.54,469238.39999999997,324531.66000000003,26018496.77000001,7691878.04,1629437.4200000004,0.0
세종특별자치시,세종시,  비율(%)  ,1.0,0.005455239470761236,0.003385431737359726,0.00494627881214574,0.008998348139037451,0.0,0.0020947615888874953,6.081912762948251e-07,0.0,0.0025348777421404737,0.08863858727306334,4.805901928728509e-06,9.113312282846047e-05,0.0015653108771826077,0.002380581115724454,0.044170823030708926,0.02942457788008238,0.01101931953594897,0.07148083602583309,0.006587826790392673,0.015959742459622082,0.003196858887365279,0.0015169516314319023,0.24075336374814058,0.12028618266178233,0.053651010052780786,0.0017810543618367778,0.0026072751816825428,0.019733758596161884,0.15808686819472315,0.018290978721820304,0.0,0.0,0.0,0.0033499104133540665,0.0003360626307715362,0.001008647421299716,0.0006975942761485766,0.05592783896875342,0.016534011176403966,0.003502543380619026,0.0
경기도,수원시 장안구,  면적(㎡)  ,33342491.5,664382.31,1028591.05,124686.38,1020567.7999999998,0.0,315292.31,0.0,0.0,105063.22,7388052.22,2019.33,22149.870000000003,328684.31000000006,212141.07,0.0,190773.72999999998,0.0,1268313.4500000002,93580.00999999998,50288.729999999996,8796.369999999999,29730.4,9254417.9,3778727.2299999995,1671083.1300000001,35306.04,0.0,253350.63,3558041.9000000004,148390.84,0.0,0.0,0.0,31678.78,0.0,0.0,216395.8,931744.09,67501.63,542740.97,0.0
경기도,수원시 장안구,  비율(%)  ,1.0,0.0199259947325772,0.0308492558212094,0.003739563973496102,0.030608624433480017,0.0,0.00945617126422601,0.0,0.0,0.003151030870023615,0.22158068841376174,6.056326054698102e-05,0.0006643135831645935,0.00985782091299326,0.006362484039322616,0.0,0.005721639908043464,0.0,0.03803895248799869,0.0028066291926624612,0.0015082475165360692,0.00026381861715403,0.00089166701894488,0.2775562797999064,0.1133306798623612,0.05011872403116606,0.0010588902751913426,0.0,0.007598431269000999,0.10671193842847648,0.00445050244670528,0.0,0.0,0.0,0.0009501023641259682,0.0,0.0,0.0064900908799811795,0.02794464504849615,0.002024492680758425,0.016277756867689386,0.0
경기도,수원시 권선구,  면적(㎡)  ,47155715.98,701829.19,1480781.5400000003,464350.9,2093866.79,0.0,273462.39,0.0,0.0,177747.53999999998,13811878.88,309.56,14243.41,318707.65,214833.80000000002,1119754.5,7453026.760000001,430541.53,3465401.62,602464.56,434093.87,12597.0,126999.04,828863.0499999999,2006746.4100000001,722070.8300000001,130060.53999999998,158669.01,172148.97,6468492.32,504140.03,0.0,0.0,0.0,59785.47,7651.78,0.0,242529.38,2123990.84,478177.17,55499.649999999994,0.0
경기도,수원시 권선구,  비율(%)  ,1.0,0.014883226251885658,0.03140195221779772,0.009847181626866692,0.04440324457989494,0.0,0.005799135572790003,0.0,0.0,0.003769374217017243,0.29289935680030793,6.564633651862961e-06,0.0003020505511153942,0.006758621799638722,0.004555837941069897,0.023745891176266264,0.15805139642373428,0.009130208736149913,0.07348847425982823,0.01277606643180906,0.00920554085498587,0.0002671362259740203,0.0026931844286674322,0.01757714908520407,0.04255574045044964,0.015312477289206036,0.0027581076290976504,0.0033647884822127563,0.003650649055419135,0.13717302739594625,0.010690963322745843,0.0,0.0,0.0,0.001267830818757086,0.0001622662245918464,0.0,0.00514315974128912,0.04504206533309432,0.010140386166606138,0.001176944275929113,0.0
경기도,수원시 팔달구,  면적(㎡)  ,12867490.660000004,706882.16,730887.25,2355.96,1356467.98,0.0,243564.34999999998,0.0,0.0,130972.56,5780549.2700000005,0.0,1240.81,177088.03,153091.4,0.0,0.0,58.85,35274.72,443.2,0.0,22.74,234.98000000000002,313052.14,373351.97,110641.69,11737.66,0.0,2910.91,1900784.9900000002,9746.8,0.0,0.0,0.0,6683.44,0.0,0.0,117787.58,448421.94999999995,40658.56,212578.71,0.0
경기도,수원시 팔달구,  비율(%)  ,1.0,0.054935509857988105,0.05680107095566369,0.00018309397397301078,0.1054182214576404,0.0,0.0189286595526466,0.0,0.0,0.010178562663126112,0.44923671776731633,0.0,9.642983490613232e-05,0.013762437034479257,0.01189753340765199,0.0,0.0,4.573541303040665e-06,0.0027413829884994833,3.444339006809894e-05,0.0,1.76724433697782e-06,1.8261524815437477e-05,0.02432891915539964,0.02901513433078333,0.00859854441891625,0.0009121949500602937,0.0,0.00022622204102691758,0.1477199432449403,0.0007574748066691036,0.0,0.0,0.0,0.0005194050787832472,0.0,0.0,0.009153888905950834,0.034849215114953876,0.003159789353987375,0.016520603404113907,0.0
경기도,수원시 영통구,  면적(㎡)  ,27701661.009999998,202224.56999999998,1131431.17,613569.1599999999,1659267.2400000002,0.0,338010.83999999997,0.0,0.0,57244.56,10336339.3,6051.53,3233.83,422071.69000000006,121832.09,9.01,17212.46,295.85,96838.71999999999,4743.8099999999995,5637.67,29.689999999999998,0.0,2208058.73,1503558.6099999999,1142139.3,51446.65,79678.32,107761.51000000001,5734071.01,104733.60000000002,0.0,0.0,0.0,74803.56000000001,6283.33,0.0,235833.09000000003,779358.0800000001,111709.82,546182.2100000001,0.0
경기도,수원시 영통구,  비율(%)  ,1.0,0.0073000882483905604,0.040843441466977944,0.02214918303196722,0.059897752679921354,0.0,0.012201825727272518,0.0,0.0,0.0020664666995721063,0.3731306688168877,0.00021845368758990528,0.0001167377652492615,0.015236331491011921,0.004398006673896556,3.252512546719667e-07,0.0006213511887892386,1.0679865004961306e-05,0.0034957730500363234,0.00017124641003611789,0.00020351378922602736,1.0717768869268248e-06,0.0,0.0797085318892219,0.05427683955331168,0.04122999337793139,0.0018571684196636556,0.002876301170938342,0.0038900739548108423,0.20699376141849626,0.003780769678835949,0.0,0.0,0.0,0.0027003276075393727,0.00022682141687214302,0.0,0.008513319468997431,0.02813398372460988,0.004032603675269652,0.01971658702353026,0.0
경기도,성남시 수정구,  면적(㎡)  ,45272876.26,911144.8099999999,655534.0600000002,4822.89,1111671.21,0.0,206850.89999999997,0.0,0.0,17399.21,7528521.370000001,5473.34,179100.64,256027.24,195696.94999999998,0.0,8850.11,0.0,1658665.78,500553.13,122813.36,25726.870000000003,68161.88,19886574.319999997,2165696.8,1823096.67,44371.32,2122.02,210011.05000000002,4741238.38,181928.58000000002,0.0,0.0,0.0,35372.18000000001,33399.36,0.0,124188.62999999999,2162350.8000000003,280435.42,125076.98,0.0
경기도,성남시 수정구,  비율(%)  ,1.0,0.020125622343218005,0.014479620341223715,0.00010652934821950278,0.024554905758930018,0.0,0.004568980747149021,0.0,0.0,0.0003843186348505263,0.16629209345489906,0.00012089667041623037,0.003956025214113489,0.005655201550032907,0.00432260916837096,0.0,0.00019548371411558292,0.0,0.036637075375427014,0.011056358052564342,0.00271273597230025,0.0005682623267020147,0.0015055787400948316,0.43926023621278965,0.047836518880808566,0.04026907103339407,0.0009800861722409151,4.687177346129588e-05,0.004638783027478008,0.10472580431539827,0.0040184895467032565,0.0,0.0,0.0,0.0007813106416490801,0.0007377344396717595,0.0,0.002743113322131126,0.04776261149350709,0.006194336281827392,0.002762735446312021,0.0
경기도,성남시 중원구,  면적(㎡)  ,26411380.07,582718.99,619855.7100000001,339076.43,955831.1399999999,0.0,228275.02999999997,0.0,0.0,61880.920000000006,5551264.359999999,516.89,1017.56,166239.73,131977.37,0.0,9857.970000000001,0.0,944498.7899999999,161599.66999999998,9023.02,1587.5,85615.09000000001,10812549.590000002,669054.0100000001,1685504.4800000002,6961.07,0.0,221623.05000000002,2469643.2,64296.4,0.0,0.0,0.0,6488.07,387.52,0.0,111962.59,471946.43999999994,38954.66,1172.82,0.0
경기도,성남시 중원구,  비율(%)  ,1.0,0.02206317838960242,0.02346926621619739,0.012838270060152899,0.036190124766925895,0.0,0.008643055735633128,0.0,0.0,0.0023429642766107832,0.2101845623093939,1.9570730443848403e-05,3.852733167684107e-05,0.006294246251403856,0.004996988784766672,0.0,0.0003732470614512648,0.0,0.03576105404173224,0.0061185621338870075,0.0003416337948295634,6.010666598233539e-05,0.003241598499324462,0.4093897994479166,0.02533203521462179,0.06381735734871806,0.0002635632814926963,0.0,0.008391195363991443,0.09350678357035964,0.002434420307821499,0.0,0.0,0.0,0.00024565433471496743,1.4672463119039125e-05,0.0,0.004239179842297426,0.017869056397248687,0.0014749195194176008,4.440585826608037e-05,0.0
경기도,성남시 분당구,  면적(㎡)  ,69821471.17,492353.32,1691782.0899999994,13351.469999999998,2216214.94,0.0,336967.3499999999,0.0,0.0,0.0,15395656.92,4888.28,10220.13,377672.82999999996,410287.4,0.0,75911.98,0.0,1949662.1099999996,133392.24,59254.880000000005,2595.2000000000003,20117.109999999997,25142644.250000004,5100358.45,2543704.04,74450.92,358630.19,921276.9700000001,9626202.010000002,368639.0299999999,0.0,0.0,0.0,61512.84,5837.370000000001,0.0,422467.41,1201471.7400000002,489705.6100000001,314242.09,0.0
경기도,성남시 분당구,  비율(%)  ,1.0,0.007051603349938408,0.024230112337233347,0.00019122298307768524,0.03174116647591114,0.0,0.004826127899533342,0.0,0.0,0.0,0.22050032263735814,7.001112864118987e-05,0.00014637517412253057,0.005409121630801065,0.005876235391847302,0.0,0.001087229740765143,0.0,0.02792353236518032,0.0019104759290336218,0.0008486627251913289,3.7169082182202324e-05,0.00028812211577466246,0.3600990329863312,0.07304856750413843,0.03643154458614367,0.0010663040860128584,0.005136388334282072,0.013194751622418443,0.1378687937778095,0.005279737361913279,0.0,0.0,0.0,0.0008810017745147433,8.360422520727589e-05,0.0,0.006050680441427312,0.01720776889783201,0.007013682206833971,0.004500651228543857,0.0
경기도,의정부시,  면적(㎡)  ,81821331.71999998,947853.35,1484595.97,139856.95,2144001.36,0.0,502856.33999999997,0.0,0.0,329514.81999999995,14383977.06,436.65,65447.880000000005,377608.7500000001,367367.63,272941.72,147039.96000000002,32764.14,2593878.2699999996,222755.63,310429.05999999994,26825.809999999998,37700.759999999995,27911888.189999998,9099351.95,6887315.56,131630.49,0.0,846652.3899999999,7367154.32,296893.58,0.0,0.0,0.0,202666.75999999998,892405.7999999999,0.0,229047.05,3083829.6300000004,472360.61000000004,12283.28,0.0
경기도,의정부시,  비율(%)  ,1.0,0.011584428291189884,0.018144363319341,0.0017092969163420998,0.0262034522651986,0.0,0.0061457853279731495,0.0,0.0,0.004027248311328268,0.1757973960778746,5.336627879563925e-06,0.0007998877386152622,0.004615040382038898,0.004489875956274646,0.003335825930260232,0.0017970858810167512,0.0004004351837259488,0.03170173615453347,0.002722463999514087,0.0037939868916130126,0.0003278583889565664,0.00046076932760047727,0.3411321669209322,0.11121002015878703,0.08417506065006394,0.0016087551648566595,0.0,0.010347575286324124,0.09003953083055492,0.0036285596159201707,0.0,0.0,0.0,0.0024769428184515992,0.01090676210274716,0.0,0.0027993561725910276,0.03768980002126029,0.0057730740880197464,0.00015012319821479438,0.0
경기도,안양시 만안구,  면적(㎡)  ,36542225.60999999,479734.54000000004,820744.0400000002,289727.02999999997,1028690.7099999998,0.0,233045.29000000004,0.0,0.0,219201.91999999998,6016910.569999999,4336.42,47103.25000000001,244546.6,206442.46999999997,0.0,0.0,0.0,382491.43999999994,34334.909999999996,21337.05,279.33,28376.81,14109061.29,5319478.75,1968295.7300000002,100077.39,0.0,29150.899999999998,2556415.3499999996,95731.79999999997,0.0,0.0,0.0,105225.13,903964.35,0.0,154553.41000000003,786542.0700000001,352365.57999999996,4061.48,0.0
경기도,안양시 만안구,  비율(%)  ,1.0,0.013128224457919111,0.02246015469225823,0.00792855457388218,0.028150740487971063,0.0,0.006377424639845304,0.0,0.0,0.005998592486934187,0.16465637955979992,0.0001186687435593226,0.0012890087895223855,0.006692164911079702,0.005649422457276543,0.0,0.0,0.0,0.01046710849202707,0.0009395954796635061,0.0005839012168476403,7.644033589556727e-06,0.0007765484867521184,0.38610295499185393,0.14557073799424777,0.05386359744496144,0.002738678017811078,0.0,0.0007977319255569011,0.06995784485826233,0.0026197583316819764,0.0,0.0,0.0,0.002879549021535364,0.024737528568939297,0.0,0.0042294470963395725,0.021524197195716462,0.009642696199203944,0.00011114484496227707,0.0
경기도,안양시 동안구,  면적(㎡)  ,21976909.299999993,143038.62000000002,932613.37,206855.31,1440448.1599999997,0.0,279081.82,0.0,0.0,0.0,7143835.779999999,668.45,15796.66,228937.93,142468.53,0.0,0.0,0.0,259102.61000000002,30310.33,0.0,0.0,12650.95,4971273.630000001,777882.56,1076093.5999999999,42971.49,0.0,86508.79000000001,2338825.45,45302.91,0.0,0.0,0.0,12702.149999999998,635462.9500000001,0.0,239032.58999999997,800415.7899999999,106271.35,8357.52,0.0
경기도,안양시 동안구,  비율(%)  ,1.0,0.00650858671924355,0.042436056738879124,0.009412393124814874,0.06554370955155192,0.0,0.012698865713569655,0.0,0.0,0.0,0.3250609848037186,3.041601486702228e-05,0.0007187844197910033,0.010417203205184092,0.00648264631096239,0.0,0.0,0.0,0.011789765633696277,0.0013791898390371029,0.0,0.0,0.0005756473682129636,0.2262044021813387,0.035395448440058874,0.048964737730432376,0.0019553017857702132,0.0,0.003936349229962014,0.1064219457828859,0.0020613867665186213,0.0,0.0,0.0,0.0005779770861592445,0.028915028101790467,0.0,0.0108765334896295,0.03642076231347054,0.004835591235752156,0.0003802864127031731,0.0
경기도,부천시 원미구,  면적(㎡)  ,20624057.529999997,681979.3699999999,1335770.4800000004,253357.00999999998,2006615.2700000003,0.0,310296.95999999996,0.0,0.0,52392.18,8862712.06,2328.34,721.9800000000001,321574.65,196633.94999999998,0.0,1232.1,0.0,407081.75,24866.95,62934.29,6012.750000000001,73010.06,2224173.2,128197.62,141021.34,15436.96,0.0,22854.879999999997,2652566.5200000005,25800.47,0.0,0.0,0.0,0.0,454.65,0.0,308033.62,435573.24,24556.75,45868.130000000005,0.0
경기도,부천시 원미구,  비율(%)  ,1.0,0.03306717744595042,0.06476758892167427,0.012284537590697848,0.09729488327314613,0.0,0.015045388597691717,0.0,0.0,0.002540342991372562,0.42972688798546044,0.00011289437088764756,3.500669055784971e-05,0.015592210675917371,0.009534202943042315,0.0,5.9740911709918025e-05,0.0,0.01973819891686464,0.0012057253992735543,0.003051498954968247,0.0002915405948249409,0.0035400434610793102,0.10784362857622423,0.00621592622176903,0.006837710755745745,0.0007484928694339228,0.0,0.0011081660321571067,0.12861516295430936,0.001250989043376665,0.0,0.0,0.0,0.0,2.2044643704986796e-05,0.0,0.014935645885972276,0.021119667619546253,0.0011906847119816002,0.002224010960659884,0.0
경기도,부천시 소사구,  면적(㎡)  ,12889210.709999999,429647.98,886023.6600000001,38177.090000000004,755275.12,0.0,133399.21999999997,0.0,0.0,126714.83999999998,4432041.08,504.43,1011.6500000000001,181308.02,118140.74,0.0,12536.45,0.0,476228.01,27056.06,45292.490000000005,248.92,15323.84,2048999.2,385153.36,176065.47,5829.69,0.0,31353.579999999998,1898301.5,7644.15,0.0,0.0,0.0,435.92,0.0,0.0,139971.05,492823.91,11193.259999999998,12510.02,0.0
경기도,부천시 소사구,  비율(%)  ,1.0,0.03333392475822129,0.06874149860181782,0.002961941647084766,0.05859746861101629,0.0,0.010349681062821262,0.0,0.0,0.009831078322095333,0.343856670491191,3.913583316693254e-05,7.848812644634004e-05,0.014066650323229917,0.009165863035223824,0.0,0.0009726313179342851,0.0,0.036947802368574985,0.00209912465617532,0.0035139847597386365,1.9312276414790648e-05,0.0011888889354653123,0.1589701065566644,0.029881842159751613,0.013659910910091718,0.0004522922412523738,0.0,0.002432544606914879,0.14727833555604897,0.000593065795260011,0.0,0.0,0.0,3.3820534849491964e-05,0.0,0.0,0.010859551693991974,0.038235383150160326,0.0008684209027101862,0.0009705807656860008,0.0
경기도,부천시 오정구,  면적(㎡)  ,20077265.039999995,285105.19,964072.5199999999,405660.52,1261657.0999999999,0.0,114823.28000000001,0.0,0.0,0.0,6108804.539999999,0.0,124394.66,84879.37000000002,104485.28,0.0,2553981.36,0.0,1520981.58,195271.47,38419.51,26944.01,66309.88,1746693.1600000001,313053.55,99364.89,27364.09,27221.92,53312.93,2262015.72,191315.58,0.0,0.0,0.0,2929.14,0.0,0.0,84896.58,1214255.1700000002,185090.3,13961.74,0.0
경기도,부천시 오정구,  비율(%)  ,1.0,0.01420039977716009,0.0480181199022514,0.02020496911266556,0.06284008790472191,0.0,0.005719069792187195,0.0,0.0,0.0,0.3042647754975296,0.0,0.006195797074560113,0.004227636076472298,0.0052041590222489794,0.0,0.12720763285794628,0.0,0.07575641288640379,0.009725999512929677,0.0019135828472382416,0.0013420159541809786,0.003302734703551038,0.08699856063662346,0.01559243997508139,0.00494912478378081,0.001362939122708319,0.0013558579789511014,0.0026553880667403895,0.11266553066333385,0.009528966202261183,0.0,0.0,0.0,0.00014589337711905806,0.0,0.0,0.004228493264937246,0.060479112447877535,0.00921890006588268,0.0006954004926559461,0.0
경기도,광명시,  면적(㎡)  ,38549810.04,412777.49000000005,839606.0700000001,527798.8299999998,1463702.7999999998,0.0,315340.5,0.0,0.0,127496.72000000002,8685287.399999999,722.62,21149.120000000003,194340.1,202646.43000000002,0.0,532567.11,0.0,3039297.4400000004,1126170.69,79339.67,13967.49,59259.71,10474753.429999998,588938.77,588940.24,55760.75000000001,0.0,279723.57999999996,5031669.43,241386.83000000002,0.0,0.0,0.0,32495.2,0.0,0.0,157572.24,3119360.02,261390.75000000003,76348.61,0.0
경기도,광명시,  비율(%)  ,1.0,0.0107076400524852,0.021779771914020047,0.013691347102679519,0.037969131325971114,0.0,0.008180079218880634,0.0,0.0,0.0033073242090611355,0.2253003942428765,1.8745098853929397e-05,0.0005486180081835755,0.005041272571728606,0.005256742634781607,0.0,0.013815038503364827,0.0,0.07884078901676478,0.02921339142349766,0.0020581079366584604,0.00036232318617152905,0.0015372244360870007,0.2717199752510116,0.015277345579366181,0.015277383711849803,0.0014464597864980817,0.0,0.00725615975045671,0.13052384498857572,0.006261686626977735,0.0,0.0,0.0,0.0008429405998702037,0.0,0.0,0.0040874971844608345,0.08091764957501202,0.006780597614586846,0.001980518449268084,0.0
경기도,평택시,  면적(㎡)  ,459407073.90999997,4134616.71,3393003.2600000002,9147409.009999998,8884686.03,0.0,1016426.54,0.0,1834085.67,1342925.1199999999,72098748.01,7444.6900000000005,137960.72,603491.3600000001,2374239.12,101777813.26,27383828.32,12084245.86,27527297.630000003,4482782.43,4239203.129999999,1738652.53,267460.19,16669972.28,18175749.32,6198613.52,990685.4900000001,238827.43,3705535.41,59629393.269999996,9868216.629999999,35069.28,240.55,0.0,614618.92,10820.33,9193.68,415009.8,32847181.740000002,23749094.490000002,864471.8500000001,908060.33
경기도,평택시,  비율(%)  ,1.0,0.008999897791756665,0.00738561387643044,0.019911336871996053,0.0193394628306062,0.0,0.0022124747260620606,0.0,0.003992288700280889,0.0029231703129218366,0.15693869795336346,1.6204996446046128e-05,0.0003003016884912555,0.0013136309697273554,0.005168050852575955,0.2215416763041371,0.05960689304789552,0.02630400476238065,0.05991918538762581,0.009757756648906539,0.009227553015064106,0.0037845575933395624,0.000582185615305516,0.036285841526388266,0.03956349467000309,0.01349263838548193,0.0021564436994152164,0.0005198601492296294,0.008065908472985186,0.1297964194641062,0.021480332346674378,7.633595996144857e-05,5.236096996780788e-07,0.0,0.0013378525384230519,2.3552815388558326e-05,2.001205580434986e-05,0.0009033596206254812,0.07149907697423684,0.05169509970291089,0.0018817121004309008,0.001976591962921958
경기도,동두천시,  면적(㎡)  ,95920809.49000002,775836.03,438356.85,504603.39999999997,995622.4700000001,0.0,191743.77000000002,0.0,0.0,233629.11,7995673.28,0.0,44032.14000000001,104384.26,262958.38,55357.61,66229.1,60437.35,4500339.0,314243.32,36198.47,93751.58,40096.63,44448463.18,9142129.440000001,11215105.86,233432.90000000002,363626.06,852517.23,7789111.74,492199.12,0.0,0.0,0.0,129279.83,44501.26,0.0,108731.33,3263172.34,1083577.28,41469.17,0.0
경기도,동두천시,  비율(%)  ,1.0,0.008088297358258667,0.004569986974992113,0.005260624912184525,0.010379629564154128,0.0,0.001998979898308612,0.0,0.0,0.0024356457294530693,0.08335702463847085,0.0,0.00045904679322572296,0.0010882337269149328,0.0027414111848942857,0.0005771178359975284,0.0006904560162923202,0.0006300754791513799,0.04691723332953285,0.003276070350852915,0.00037737869595203715,0.0009773852045084526,0.0004180180527373486,0.4633870733194121,0.09530913561517733,0.11692046720236657,0.002433600187916846,0.0037908985749115147,0.00888771930233634,0.08120356553925907,0.005131306987680426,0.0,0.0,0.0,0.0013477766783596393,0.00046393749423725793,0.0,0.0011335530900761998,0.03401944121770775,0.011296581896683906,0.00043232714799308755,0.0
경기도,안산시 상록구,  면적(㎡)  ,58394290.11,762249.02,1470975.17,345937.73,1791328.34,0.0,347445.6,0.0,0.0,155670.37,12470014.43,3425.33,17448.289999999997,415778.95999999996,238764.0,1432943.51,847695.84,323987.85000000003,3934015.13,1113423.07,175670.03,60452.57,73283.94000000002,12572828.170000002,4813392.850000001,1857846.3499999996,107652.69,571594.33,761372.8499999999,8505741.669999998,557313.23,0.0,0.0,0.0,34479.5,29322.829999999998,0.0,311234.56,1906421.7799999998,200387.21,184192.90999999997,0.0
